total_price,total_freight,average_price,average_freight,item_count,customer_state,order_month,order_dayofweek,order_year,actual_delivery_days,predicted_delivery_days,prediction_error,risk_level
599.0,49.03,599.0,49.03,1,ES,12,1,2017,24.397824074074073,22.74317775717593,1.6546463168981447,High Risk
59.8,17.7,59.8,17.7,1,RS,3,6,2018,11.484016203703703,21.37677676063626,9.892760556932558,High Risk
139.99,38.5,139.99,38.5,1,BA,12,2,2017,33.31924768518518,22.90581574073607,10.413431944449112,High Risk
19.9,42.38,19.9,42.38,1,PI,11,3,2017,22.190497685185186,22.420922087631617,0.23042440244643103,High Risk
169.0,27.5,169.0,27.5,1,RS,2,0,2018,16.152835648148148,21.741534499462986,5.588698851314838,High Risk
40.0,17.6,40.0,17.6,1,RS,12,6,2017,18.10134259259259,21.64402671911609,3.5426841265235005,High Risk
59.0,19.65,59.0,19.65,1,BA,12,0,2017,38.34991898148148,21.33422717517297,17.01569180630851,High Risk
89.9,38.18,89.9,38.18,1,AL,11,1,2017,36.34861111111111,22.368520042208758,13.980091068902354,High Risk
97.9,11.89,97.9,11.89,1,SP,12,0,2017,16.19324074074074,26.537782368083203,10.344541627342462,High Risk
295.0,20.08,295.0,20.08,1,PI,3,0,2018,2.030613425925926,21.349821045357263,19.31920761943134,High Risk
278.98,16.7,278.98,16.7,1,RS,11,4,2017,17.761469907407406,20.767580578165415,3.0061106707580088,High Risk
33.9,23.28,33.9,23.28,1,BA,3,5,2018,31.079664351851854,21.42448061620587,9.655183735645984,High Risk
179.9,21.75,179.9,21.75,1,RJ,12,4,2017,20.477430555555557,22.79624955399233,2.3188189984367717,High Risk
36.9,15.1,36.9,15.1,1,RS,2,5,2018,32.550810185185185,21.269407490544424,11.28140269464076,High Risk
90.0,25.12,90.0,25.12,1,SE,3,6,2017,24.287534722222222,26.535999617330702,2.24846489510848,High Risk
52.18,16.68,52.18,16.68,1,RJ,2,0,2018,9.518402777777778,25.616810702647882,16.098407924870102,High Risk
89.0,27.68,89.0,27.68,1,MA,3,0,2018,36.120868055555555,22.796190327589542,13.324677727966012,High Risk
47.99,15.1,47.99,15.1,1,RJ,12,1,2017,9.184814814814814,20.374657587884954,11.18984277307014,High Risk
325.0,38.96,325.0,38.96,1,CE,3,1,2018,49.531412037037036,28.911600245210057,20.61981179182698,High Risk
34.9,33.24,34.9,33.24,1,PA,8,5,2017,11.293634259259258,20.181809184395362,8.888174925136104,High Risk
279.9,38.65,279.9,38.65,1,PE,3,2,2018,15.160162037037036,21.94148203567081,6.781319998633773,High Risk
110.0,23.35,110.0,23.35,1,RJ,3,4,2018,39.22728009259259,25.977373444912544,13.24990664768005,High Risk
88.0,17.87,88.0,17.87,1,RJ,12,5,2017,35.15833333333333,22.364406542485757,12.793926790847575,High Risk
56.0,17.96,56.0,17.96,1,BA,11,4,2017,11.983958333333334,20.934889553042982,8.950931219709648,High Risk
234.99,22.44,234.99,22.44,1,PB,2,4,2018,13.215196759259259,21.380726422478443,8.165529663219184,High Risk
95.0,21.62,95.0,21.62,1,RJ,3,2,2018,30.42997685185185,25.782904388722997,4.647072463128854,High Risk
29.99,24.84,29.99,24.84,1,CE,4,1,2017,23.839016203703704,28.277401012424463,4.438384808720759,High Risk
279.0,34.4,279.0,34.4,1,CE,2,5,2018,18.142002314814814,28.727986649339954,10.58598433452514,High Risk
538.9,24.17,538.9,24.17,1,TO,2,0,2018,36.324814814814815,21.442063591693614,14.8827512231212,High Risk
19.9,15.79,19.9,15.79,1,BA,2,0,2018,11.757199074074075,21.269407490544424,9.512208416470349,High Risk
450.0,16.9,450.0,16.9,1,RS,2,5,2018,53.903391203703706,21.349821045357263,32.553570158346446,High Risk
192.99,70.23,192.99,70.23,1,RS,2,1,2018,36.83146990740741,22.24991982484472,14.58155008256269,High Risk
174.0,42.2,87.0,21.1,2,SC,11,0,2017,9.01357638888889,20.454572276965635,11.440995888076746,High Risk
249.0,84.44,249.0,84.44,1,BA,5,4,2018,31.100347222222222,20.882275924135307,10.218071298086915,High Risk
185.0,45.75,185.0,45.75,1,RJ,12,4,2017,16.97170138888889,23.59831324539169,6.626611856502802,High Risk
25.8,28.2,12.9,14.1,2,RJ,1,6,2018,2.1392824074074075,21.711011615044132,19.571729207636725,High Risk
399.9,75.52,399.9,75.52,1,BA,2,6,2018,18.065729166666667,22.24991982484472,4.1841906581780535,High Risk
550.0,19.82,550.0,19.82,1,RS,3,0,2018,23.6878125,21.349821045357263,2.3379914546427365,High Risk
159.9,28.5,159.9,28.5,1,RJ,11,4,2017,18.949953703703702,21.942230358146354,2.9922766544426516,High Risk
174.9,40.21,174.9,40.21,1,CE,2,0,2018,71.97123842592593,29.16272654065334,42.808511885272594,High Risk
279.0,64.35,279.0,64.35,1,PE,11,4,2017,41.322546296296295,23.07397193561158,18.248574360684714,High Risk
24.07,15.23,24.07,15.23,1,RS,3,5,2018,16.127708333333334,21.269407490544424,5.1416991572110895,High Risk
39.99,25.63,39.99,25.63,1,PE,11,0,2017,16.876712962962962,21.180638486687034,4.303925523724072,High Risk
23.9,24.35,23.9,24.35,1,CE,2,3,2017,6.979050925925926,26.140134274470565,19.16108334854464,High Risk
219.0,40.46,219.0,40.46,1,RJ,2,3,2018,14.182824074074073,24.397840247114065,10.215016173039992,High Risk
79.9,18.44,79.9,18.44,1,RJ,3,3,2018,13.183460648148149,25.884426728043135,12.700966079894986,High Risk
80.9,25.85,80.9,25.85,1,DF,2,3,2018,17.077083333333334,21.403976102311564,4.3268927689782295,High Risk
129.9,27.38,129.9,27.38,1,SE,4,1,2017,23.767974537037038,22.63108736643429,1.1368871706027477,High Risk
949.9,29.52,949.9,29.52,1,RJ,11,1,2017,36.0008912037037,21.21264182180477,14.788249381898932,High Risk
209.99,18.72,209.99,18.72,1,RJ,11,6,2017,30.1996875,21.02894696460287,9.17074053539713,High Risk
47.5,62.15,47.5,62.15,1,BA,3,2,2018,19.03761574074074,22.562425960225934,3.524810219485193,High Risk
169.9,21.68,169.9,21.68,1,RJ,11,4,2017,33.408854166666664,22.46929183607376,10.939562330592903,High Risk
199.0,51.89,199.0,51.89,1,BA,5,2,2018,32.951145833333335,21.287368734469343,11.663777098863992,High Risk
122.99,15.61,122.99,15.61,1,SC,2,0,2018,11.174953703703704,21.269407490544424,10.09445378684072,High Risk
49.0,18.23,49.0,18.23,1,SC,3,3,2018,18.07755787037037,21.349821045357263,3.272263174986893,High Risk
27.99,34.15,27.99,34.15,1,MA,12,4,2017,14.076296296296297,23.29654914341864,9.220252847122344,High Risk
210.0,50.0,210.0,50.0,1,RS,2,6,2018,22.045567129629628,21.98236761357317,0.06319951605645713,High Risk
43.9,24.84,43.9,24.84,1,AL,3,1,2017,48.67283564814815,20.509398307999767,28.163437340148384,High Risk
99.99,23.57,99.99,23.57,1,RS,12,2,2017,15.295162037037038,21.998617836660323,6.703455799623285,High Risk
525.0,58.3,525.0,58.3,1,BA,4,6,2017,22.514351851851853,20.708169530438585,1.8061823214132673,High Risk
229.0,106.31,229.0,106.31,1,RJ,11,0,2017,15.186435185185186,23.563574560717072,8.377139375531886,High Risk
52.2,17.62,52.2,17.62,1,RS,2,6,2018,22.27396990740741,21.37677676063626,0.8971931467711478,High Risk
398.0,27.24,398.0,27.24,1,ES,11,1,2017,27.893078703703704,20.98847465516954,6.904604048534164,High Risk
24.99,17.92,24.99,17.92,1,RJ,2,3,2018,15.757094907407408,25.53513398274283,9.778039075335423,High Risk
149.0,40.37,149.0,40.37,1,RJ,2,3,2018,15.501030092592593,24.180291934894047,8.679261842301454,High Risk
51.12,36.46,25.56,18.23,2,RJ,3,4,2018,21.919641203703705,23.457277576190016,1.5376363724863111,High Risk
29.99,16.79,29.99,16.79,1,BA,11,4,2017,28.283530092592592,20.85524444081003,7.428285651782563,High Risk
179.96,53.67,179.96,53.67,1,SE,3,5,2017,20.10015046296296,22.303283241702204,2.203132778739242,High Risk
239.70000000000002,60.150000000000006,79.9,20.05,3,RJ,1,1,2018,11.568668981481482,23.45225116851877,11.88358218703729,High Risk
50.9,16.8,50.9,16.8,1,BA,11,1,2017,10.322280092592592,20.489939977242866,10.167659884650273,High Risk
84.99,16.35,84.99,16.35,1,SC,12,5,2017,25.04939814814815,20.999717200924984,4.049680947223166,High Risk
307.99,69.50999999999999,153.995,34.754999999999995,2,BA,3,5,2018,15.727199074074074,21.914339828673818,6.187140754599744,High Risk
49.0,14.1,49.0,14.1,1,RJ,2,0,2018,43.34935185185185,29.364723923149345,13.984627928702505,High Risk
230.0,26.45,230.0,26.45,1,MS,2,5,2018,53.51592592592593,21.494045333473927,32.021880592452,High Risk
32.9,17.93,32.9,17.93,1,RJ,3,0,2018,9.776342592592593,25.744118938717467,15.967776346124873,High Risk
207.0,46.29,207.0,46.29,1,RJ,2,4,2018,12.22642361111111,24.397840247114065,12.171416636002954,High Risk
73.9,51.02,73.9,51.02,1,BA,3,1,2018,33.98834490740741,22.05221545845094,11.936129448956468,High Risk
149.9,17.62,149.9,17.62,1,RJ,11,1,2017,15.946435185185186,20.393760112518873,4.447324927333687,High Risk
1055.9,27.88,1055.9,27.88,1,SC,2,0,2018,15.146898148148148,23.442052300896485,8.295154152748337,High Risk
89.99,64.05,89.99,64.05,1,RS,11,2,2017,27.415729166666665,22.99723814178597,4.418491024880694,High Risk
99.99,29.1,99.99,29.1,1,DF,2,1,2018,16.166238425925926,21.660843182147783,5.494604756221857,High Risk
85.5,18.48,85.5,18.48,1,RS,3,1,2018,14.378831018518518,21.349821045357263,6.970990026838745,High Risk
127.9,18.15,127.9,18.15,1,RJ,11,4,2017,19.455162037037038,20.887578584093532,1.4324165470564942,High Risk
89.9,23.21,89.9,23.21,1,RJ,3,2,2018,33.15725694444444,25.677586604004233,7.479670340440208,High Risk
82.89,34.54,41.445,17.27,2,GO,3,2,2018,10.42568287037037,21.349821045357263,10.924138174986894,High Risk
74.0,13.08,74.0,13.08,1,SP,11,6,2017,4.93375,23.517549163951674,18.583799163951674,High Risk
225.91,19.15,225.91,19.15,1,GO,3,3,2018,12.539421296296297,21.349821045357263,8.810399749060966,High Risk
86.99,16.37,86.99,16.37,1,SC,12,5,2017,9.250613425925925,20.92688135544198,11.676267929516056,High Risk
69.9,35.85,69.9,35.85,1,AC,3,6,2018,28.960798611111112,21.849790041352353,7.111008569758759,High Risk
119.0,21.63,119.0,21.63,1,PE,12,0,2017,23.15863425925926,22.402839111615165,0.7557951476440934,High Risk
95.0,15.42,95.0,15.42,1,DF,3,5,2018,18.562291666666667,21.269407490544424,2.707115823877757,High Risk
83.7,18.47,83.7,18.47,1,RJ,3,3,2018,32.396875,25.884426728043135,6.512448271956867,High Risk
796.0,64.4,398.0,32.2,2,BA,11,1,2017,22.26013888888889,21.44193907296663,0.8181998159222594,High Risk
78.99,38.6,78.99,38.6,1,CE,4,1,2018,16.260659722222222,22.455411382997553,6.1947516607753315,High Risk
45.9,34.15,45.9,34.15,1,PB,3,5,2018,15.298287037037037,21.80708154419944,6.5087945071624045,High Risk
75.0,21.37,75.0,21.37,1,RJ,2,2,2018,53.86159722222222,25.750494763993412,28.11110245822881,High Risk
137.99,18.54,137.99,18.54,1,RJ,12,5,2017,18.79375,22.35981988648286,3.566069886482861,High Risk
99.9,16.46,99.9,16.46,1,SC,11,5,2017,31.8115625,20.47809510360872,11.333467396391281,High Risk
204.0,29.83,204.0,29.83,1,PE,2,1,2018,12.741296296296296,21.781776815360587,9.04048051906429,High Risk
360.0,96.28,180.0,48.14,2,RN,4,4,2018,52.81763888888889,20.562470966799992,32.255167922088894,High Risk
22.99,18.23,22.99,18.23,1,RS,3,0,2018,19.124861111111112,21.349821045357263,2.224959934246151,High Risk
109.9,37.46,109.9,37.46,1,CE,4,1,2018,14.908668981481481,21.692612647059576,6.783943665578095,High Risk
27.99,24.35,27.99,24.35,1,PE,4,3,2017,21.934525462962963,26.61043225615849,4.6759067931955265,High Risk
135.0,21.44,135.0,21.44,1,RS,11,4,2017,26.769247685185185,21.942276977604216,4.826970707580969,High Risk
19.9,15.1,19.9,15.1,1,SC,2,1,2018,28.420011574074074,21.269407490544424,7.15060408352965,High Risk
1767.8,436.24,883.9,218.12,2,BA,1,4,2018,18.254722222222224,28.93940663153433,10.684684409312105,High Risk
246.62,20.27,246.62,20.27,1,RJ,11,5,2017,19.041435185185186,20.93406613522889,1.8926309500437029,High Risk
23.9,15.1,23.9,15.1,1,RJ,2,2,2018,35.1253125,25.062204868986324,10.063107631013676,High Risk
249.0,43.94,249.0,43.94,1,RJ,12,2,2017,21.016435185185184,23.475825751328806,2.4593905661436217,High Risk
388.0,23.21,388.0,23.21,1,MS,11,2,2017,12.254571759259258,21.224062913613853,8.969491154354595,High Risk
59.9,25.7,59.9,25.7,1,MT,2,2,2018,27.525752314814813,21.466671398127303,6.05908091668751,High Risk
281.99,17.73,281.99,17.73,1,RS,11,0,2017,10.845069444444444,20.444788809401917,9.599719364957473,High Risk
42.0,15.1,42.0,15.1,1,RS,2,1,2018,30.159328703703704,21.269407490544424,8.88992121315928,High Risk
29.5,16.11,29.5,16.11,1,RS,12,3,2017,13.872708333333334,21.102807266821234,7.2300989334879,High Risk
31.9,19.32,31.9,19.32,1,RJ,3,1,2018,28.651296296296298,25.744118938717467,2.9071773575788313,High Risk
186.9,23.02,186.9,23.02,1,BA,4,4,2018,31.745231481481483,20.277679162199078,11.467552319282404,High Risk
59.9,23.35,59.9,23.35,1,BA,4,2,2018,29.27371527777778,27.723449175004717,1.5502661027730618,High Risk
24.99,22.85,24.99,22.85,1,MA,3,6,2018,15.68738425925926,22.49613092864357,6.808746669384311,High Risk
68.9,15.23,68.9,15.23,1,RS,2,1,2018,16.911435185185184,21.269407490544424,4.35797230535924,High Risk
21.99,17.63,21.99,17.63,1,CE,11,4,2017,25.45633101851852,22.75050827635127,2.70582274216725,High Risk
26.9,15.1,26.9,15.1,1,SC,2,4,2018,13.360497685185186,21.269407490544424,7.908909805359238,High Risk
69.9,24.21,69.9,24.21,1,AL,4,1,2017,33.98671296296296,28.503054614986226,5.483658347976736,High Risk
145.9,21.51,145.9,21.51,1,SC,11,2,2017,6.613622685185185,21.202961584326953,14.589338899141769,High Risk
27.99,17.63,27.99,17.63,1,CE,11,5,2017,23.29284722222222,24.569791324993048,1.2769441027708268,High Risk
599.9,23.44,599.9,23.44,1,RS,11,6,2017,16.928657407407407,20.91915077676269,3.990493369355285,High Risk
69.9,16.93,69.9,16.93,1,BA,12,2,2017,8.391539351851852,21.368405066143623,12.97686571429177,High Risk
103.8,51.28,51.9,25.64,2,CE,11,2,2017,16.28304398148148,21.69358073177498,5.410536750293499,High Risk
1054.0,64.05,1054.0,64.05,1,PR,1,3,2018,9.959120370370371,21.26185697897324,11.302736608602867,High Risk
389.0,26.85,389.0,26.85,1,RS,3,0,2018,17.827685185185185,21.500079935058082,3.672394749872897,High Risk
126.9,29.29,126.9,29.29,1,RS,11,2,2017,15.381736111111111,21.731593797974256,6.349857686863144,High Risk
299.8,38.66,149.9,19.33,2,SP,10,1,2016,30.567858796296296,20.001809223299418,10.566049572996878,High Risk
55.0,23.32,55.0,23.32,1,BA,3,4,2018,33.11420138888889,21.42448061620587,11.689720772683017,High Risk
379.0,192.48,379.0,192.48,1,PE,3,3,2018,22.1603125,22.80760394066332,0.6472914406633201,High Risk
557.8,48.02,278.9,24.01,2,PE,3,4,2018,12.296851851851851,21.442063591693614,9.145211739841763,High Risk
324.0,108.24,108.0,36.08,3,PI,2,2,2018,14.666446759259259,22.1910848074739,7.524638048214641,High Risk
56.99,24.89,56.99,24.89,1,MA,3,5,2017,17.072523148148147,20.691938663363644,3.619415515215497,High Risk
19.9,16.11,19.9,16.11,1,RJ,12,2,2017,25.03744212962963,21.353766486883973,3.683675642745655,High Risk
129.0,54.65,129.0,54.65,1,RJ,3,0,2018,22.082835648148148,24.295713585139097,2.2128779369909495,High Risk
61.99,19.12,61.99,19.12,1,PB,3,4,2018,20.390983796296297,21.349821045357263,0.9588372490609665,High Risk
30.1,15.1,30.1,15.1,1,RJ,11,1,2017,37.831550925925924,20.016839206437524,17.8147117194884,High Risk
126.0,77.9,126.0,77.9,1,RJ,11,4,2017,27.221539351851852,23.080312712369388,4.141226639482465,High Risk
31.9,16.79,31.9,16.79,1,BA,11,3,2017,19.672708333333333,20.2499723796112,0.5772640462778682,High Risk
85.0,21.67,85.0,21.67,1,RJ,3,2,2018,9.633611111111112,25.782904388722997,16.149293277611886,High Risk
179.7,45.900000000000006,59.9,15.300000000000002,3,MS,3,1,2018,15.134224537037037,21.269407490544424,6.135182953507387,High Risk
220.0,38.68,220.0,38.68,1,PA,1,6,2018,33.47890046296296,24.78270670356972,8.696193759393243,High Risk
115.0,21.3,115.0,21.3,1,MS,11,3,2017,18.464826388888888,21.789103036606956,3.3242766477180687,High Risk
38.0,30.0,38.0,30.0,1,RJ,10,0,2017,18.00574074074074,25.162363781000185,7.1566230402594435,High Risk
185.9,56.24,92.95,28.12,2,TO,11,6,2017,25.177523148148147,21.373044395490478,3.804478752657669,High Risk
52.0,17.61,52.0,17.61,1,RJ,12,2,2017,37.20866898148148,21.438623925411626,15.770045056069854,High Risk
24.5,15.1,24.5,15.1,1,RJ,12,0,2017,20.876122685185184,20.834858669839814,0.04126401534536939,High Risk
99.0,30.22,99.0,30.22,1,PE,11,0,2017,15.275439814814815,21.829784112620217,6.554344297805402,High Risk
89.99,15.39,89.99,15.39,1,RJ,2,0,2018,19.868113425925927,25.45942317396797,5.591309748042043,High Risk
23.79,15.1,23.79,15.1,1,RS,2,2,2018,12.989710648148149,21.269407490544424,8.279696842396275,High Risk
44.9,34.15,44.9,34.15,1,GO,12,6,2017,29.950405092592593,22.166270510335067,7.784134582257526,High Risk
205.0,16.18,205.0,16.18,1,RS,2,6,2018,23.335451388888888,21.37677676063626,1.958674628252627,High Risk
209.9,17.23,209.9,17.23,1,RJ,2,1,2018,21.771770833333335,26.55689439805668,4.785123564723346,High Risk
89.99,43.0,89.99,43.0,1,ES,11,0,2017,10.794386574074075,22.113278203654122,11.318891629580047,High Risk
38.0,15.1,38.0,15.1,1,RJ,3,4,2018,45.41644675925926,25.271189824960956,20.145256934298303,High Risk
289.9,66.84,289.9,66.84,1,SC,1,4,2018,18.857141203703705,24.773192463270753,5.916051259567048,High Risk
145.0,26.29,145.0,26.29,1,TO,2,2,2018,34.11966435185185,21.466671398127303,12.65299295372455,High Risk
219.99,26.38,219.99,26.38,1,RS,2,4,2018,14.435266203703703,21.494045333473927,7.058779129770224,High Risk
94.99,21.46,94.99,21.46,1,MA,12,3,2017,33.234409722222225,23.466765144465484,9.76764457775674,High Risk
649.0,169.12,649.0,169.12,1,PE,10,2,2016,20.215694444444445,26.883731774982596,6.6680373305381515,High Risk
279.99,19.4,279.99,19.4,1,RJ,12,2,2017,12.031863425925925,21.888600054130688,9.856736628204763,High Risk
359.8,92.14,179.9,46.07,2,BA,5,4,2018,20.98578703703704,20.882275924135307,0.10351111290173165,High Risk
199.9,43.81,199.9,43.81,1,MA,12,0,2017,64.31653935185186,27.862840087817773,36.453699264034086,High Risk
69.9,42.52,69.9,42.52,1,PI,11,2,2017,26.93021990740741,22.44668968722591,4.4835302201815,High Risk
79.99,21.64,79.99,21.64,1,RJ,3,6,2018,18.225752314814816,25.720818228409627,7.495065913594811,High Risk
34.9,34.15,34.9,34.15,1,PA,1,2,2018,20.484768518518518,24.724631762314576,4.239863243796059,High Risk
179.0,51.12,179.0,51.12,1,GO,2,3,2018,11.405185185185186,21.964784638085426,10.55959945290024,High Risk
308.99,85.95,154.495,42.975,2,RJ,1,0,2018,18.768935185185185,22.134302773386793,3.3653675882016074,High Risk
699.99,73.26,699.99,73.26,1,ES,2,6,2018,7.825960648148148,22.24991982484472,14.423959176696574,High Risk
42.9,16.79,42.9,16.79,1,BA,3,6,2018,33.20552083333333,21.37677676063626,11.82874407269707,High Risk
89.99,45.09,89.99,45.09,1,RJ,12,3,2017,15.816666666666666,22.480725073651882,6.664058406985216,High Risk
278.0,109.44,139.0,54.72,2,RJ,3,4,2018,12.074756944444445,24.631728962392614,12.55697201794817,High Risk
198.0,91.98,99.0,45.99,2,SC,12,2,2017,22.2059375,22.163447074292723,0.042490425707278234,High Risk
199.0,19.27,199.0,19.27,1,RJ,3,3,2018,21.32255787037037,26.61745902129638,5.294901150926009,High Risk
59.0,37.96,59.0,37.96,1,MA,12,2,2017,23.743136574074075,25.950684751293487,2.2075481772194117,High Risk
99.9,17.14,99.9,17.14,1,RJ,2,3,2018,97.47015046296296,25.9589427695718,71.51120769339116,High Risk
192.99,56.63,192.99,56.63,1,RJ,2,1,2018,33.74144675925926,24.622766171412053,9.118680587847209,High Risk
19.0,15.1,19.0,15.1,1,RJ,11,1,2017,8.985520833333334,20.01188752059832,11.026366687264987,High Risk
298.0,19.97,298.0,19.97,1,RJ,3,3,2018,34.141921296296296,26.61745902129638,7.524462274999916,High Risk
87.0,25.64,87.0,25.64,1,PI,11,1,2017,22.08707175925926,21.493378496326635,0.593693262932625,High Risk
119.9,25.68,119.9,25.68,1,RS,2,0,2018,20.68488425925926,21.466671398127303,0.7817871388680437,High Risk
119.9,15.85,119.9,15.85,1,SC,3,6,2018,4.160138888888889,21.296363205823422,17.136224316934534,High Risk
138.99,33.85,69.495,16.925,2,MS,3,3,2018,15.901574074074073,21.349821045357263,5.44824697128319,High Risk
119.9,24.22,119.9,24.22,1,RJ,12,0,2017,10.246319444444444,22.11712360219855,11.870804157754106,High Risk
55.0,24.39,55.0,24.39,1,PA,3,0,2017,8.936145833333333,23.86029919788367,14.924153364550337,High Risk
29.99,15.1,29.99,15.1,1,RJ,2,4,2018,35.172777777777775,25.23878020023137,9.933997577546403,High Risk
790.0,69.02,790.0,69.02,1,PA,1,5,2018,45.953668981481485,27.107739787559634,18.84592919392185,High Risk
145.95,17.27,145.95,17.27,1,RS,11,5,2017,16.170023148148147,20.912706687187594,4.742683539039447,High Risk
24.99,21.15,24.99,21.15,1,RN,2,0,2018,13.994305555555556,21.349821045357263,7.355515489801707,High Risk
129.9,27.23,129.9,27.23,1,RJ,2,2,2018,15.318703703703704,24.712080464115893,9.393376760412188,High Risk
105.98,38.68,52.99,19.34,2,RJ,3,6,2018,38.92565972222222,23.727092945851734,15.198566776370487,High Risk
196.0,17.13,196.0,17.13,1,ES,3,5,2018,45.2940625,21.349821045357263,23.94424145464274,High Risk
149.9,36.37,149.9,36.37,1,TO,2,0,2018,15.294791666666667,21.849790041352353,6.554998374685686,High Risk
89.9,18.51,89.9,18.51,1,ES,3,6,2018,10.115324074074074,21.37677676063626,11.261452686562187,High Risk
105.0,38.78,105.0,38.78,1,RS,3,6,2018,21.039814814814815,21.923899060183068,0.8840842453682534,High Risk
479.93999999999994,401.58000000000004,79.99,66.93,6,RJ,3,0,2018,23.030752314814816,24.65376858130167,1.6230162664868537,High Risk
29.99,17.63,29.99,17.63,1,MS,11,5,2017,6.829953703703704,21.030948793451465,14.20099508974776,High Risk
144.99,43.04,144.99,43.04,1,PA,5,0,2017,10.144212962962962,20.14173321927937,9.997520256316408,High Risk
128.99,21.29,128.99,21.29,1,RJ,11,4,2017,12.22525462962963,22.035417791052296,9.810163161422667,High Risk
229.99,15.55,229.99,15.55,1,RJ,3,4,2018,4.476770833333333,26.263310824261794,21.78653999092846,High Risk
114.9,43.21,114.9,43.21,1,PA,1,3,2018,35.238194444444446,27.096522038443812,8.141672406000634,High Risk
50.0,25.63,50.0,25.63,1,RS,12,6,2017,15.249837962962962,21.861900322077997,6.6120623591150345,High Risk
53.9,22.96,53.9,22.96,1,RJ,3,4,2018,42.84855324074074,25.677586604004233,17.17096663673651,High Risk
357.8,33.38,178.9,16.69,2,RJ,11,6,2017,9.00363425925926,20.955107923962796,11.951473664703537,High Risk
49.0,17.67,49.0,17.67,1,RJ,11,5,2017,18.8675,21.67137431126506,2.8038743112650586,High Risk
19.95,15.1,19.95,15.1,1,RS,3,0,2018,9.317881944444444,21.269407490544424,11.95152554609998,High Risk
349.9,20.02,349.9,20.02,1,RJ,3,0,2018,35.116284722222225,26.515936681976243,8.600348040245983,High Risk
49.9,18.23,49.9,18.23,1,RJ,3,3,2018,36.157349537037035,25.795681883910547,10.361667653126489,High Risk
559.0,41.43,559.0,41.43,1,RJ,11,5,2017,28.543530092592594,22.92402417434749,5.619505918245103,High Risk
192.99,70.23,192.99,70.23,1,SC,3,4,2018,19.361493055555556,22.24991982484472,2.8884267692891648,High Risk
84.99,20.08,84.99,20.08,1,RS,12,2,2017,15.102916666666667,21.27601382602092,6.1730971593542545,High Risk
109.0,16.52,109.0,16.52,1,GO,11,5,2017,23.95550925925926,20.883643026872484,3.0718662323867747,High Risk
166.99,23.04,166.99,23.04,1,BA,12,6,2017,17.22866898148148,22.205916685372372,4.977247703890892,High Risk
117.3,26.96,117.3,26.96,1,CE,11,2,2017,34.16827546296296,21.869198888061987,12.299076574900973,High Risk
179.99,35.78,179.99,35.78,1,BA,2,5,2018,23.822256944444444,21.849790041352353,1.9724669030920907,High Risk
246.97,20.97,246.97,20.97,1,BA,12,2,2017,20.41011574074074,22.305563127294725,1.895447386553986,High Risk
34.99,24.84,34.99,24.84,1,AL,3,1,2017,6.5731828703703705,20.509398307999767,13.936215437629397,High Risk
19.9,18.23,19.9,18.23,1,RJ,3,3,2018,50.0528125,25.567543607472416,24.485268892527586,High Risk
24.99,16.79,24.99,16.79,1,BA,12,4,2017,12.808229166666667,21.70229762141516,8.894068454748492,High Risk
21.99,15.1,21.99,15.1,1,RJ,2,6,2018,16.59175925925926,25.15110446577178,8.559345206512521,High Risk
100.0,29.73,100.0,29.73,1,BA,4,2,2018,28.034305555555555,21.290443056178685,6.7438624993768705,High Risk
72.0,19.74,72.0,19.74,1,RS,11,0,2017,21.033101851851853,20.388906637288322,0.6441952145635312,High Risk
54.99,18.26,54.99,18.26,1,RJ,3,1,2018,25.345277777777778,25.884426728043135,0.539148950265357,High Risk
145.0,57.68,145.0,57.68,1,RS,11,4,2017,18.937939814814815,23.189446630651204,4.25150681583639,High Risk
188.0,19.2,188.0,19.2,1,RJ,3,1,2018,40.94549768518519,26.495868423525554,14.449629261659634,High Risk
49.0,17.64,49.0,17.64,1,RS,11,4,2017,19.03959490740741,21.061427589155027,2.021832681747618,High Risk
54.99,17.95,54.99,17.95,1,BA,11,0,2017,11.644050925925926,20.367666115565868,8.723615189639942,High Risk
43.98,30.2,21.99,15.1,2,GO,2,6,2018,23.89988425925926,21.296363205823422,2.6035210534358377,High Risk
59.9,19.39,59.9,19.39,1,RJ,3,3,2018,33.88457175925926,25.884426728043135,8.000145031216125,High Risk
46.9,35.67,46.9,35.67,1,CE,11,0,2017,42.208136574074075,22.5635827208794,19.644553853194676,High Risk
53.99,21.18,53.99,21.18,1,PB,12,3,2017,12.73554398148148,21.877569295601248,9.142025314119767,High Risk
190.0,42.09,190.0,42.09,1,SC,3,0,2018,8.167719907407408,21.923899060183068,13.75617915277566,High Risk
27.9,16.79,27.9,16.79,1,BA,2,3,2018,15.18806712962963,21.349821045357263,6.161753915727633,High Risk
64.9,20.94,64.9,20.94,1,RJ,2,2,2018,6.095127314814815,25.750494763993412,19.6553674491786,High Risk
120.9,49.38,120.9,49.38,1,SC,11,1,2017,3.2753472222222224,22.178458949178644,18.90311172695642,High Risk
59.9,42.48,59.9,42.48,1,PE,3,5,2018,17.061493055555555,21.923899060183068,4.862406004627513,High Risk
199.98,36.56,99.99,18.28,2,RS,3,5,2018,20.280856481481482,21.349821045357263,1.068964563875781,High Risk
106.9,16.19,106.9,16.19,1,BA,12,4,2017,11.720636574074074,21.933650502364397,10.213013928290323,High Risk
